RED_IZO;IČO;Zřizovatel;Území;ORP;Plný název;Zkrácený název - NÁZEV ŠKOLY DO DATABÁZE (pro generování adresy na obálky);NÁZEV DO ROLOVACÍHO VÝBĚRU;ULICE + POPISNÉ ČÍSLO DO DATABÁZE;Ulice;č.p.;č.or.;č.obce;PSČ;Město + č.p. u malých obcí bez ulic - DO ADRESY;Město (SLOUPEC ZACHOVÁN KVŮLI VZORCŮM);Telefon;Fax;Email 1;Email 2;WWW;ID datové schránky;Ředitel;X;je OVM;
600005500; 61384992;7;CZ0105;1116;Gymnázium Oty Pavla, Praha 5, Loučanská 520;Gymnázium Oty Pavla;Praha 5 – Gymnázium Oty Pavla;Loučanská 520/1;Loučanská;520;1;Radotín;15300;Praha 5;Praha 5;"257 911 680 ;257912036";není;sekretariat@gop.cz;jana.hrkalova@gop.cz;http://www.gop.cz;;RNDr. Jana Hrkalová;C00;ANO;
650004639; 25136241;5;CZ0105;1105;Německá škola v Praze s.r.o. - zahraniční škola a gymnázium;Němec.škola s.r.o.-zahran.škola a gymn.;Praha 5 – Němec.škola s.r.o.-zahran.škola a gymn.;Schwarzenberská 700/1;Schwarzenberská;700;1;Jinonice;15800;Praha 5;Praha 5;235 311 725;235 311 703;jitka.spetova@dsp-praha.cz;;http://www.dsp-praha.cz;sp9rjm4;Clemens Rother;C00L13;ANO;
600004872; 25140108;5;CZ0105;1105;Soukromé gymnasium Josefa Škvoreckého s.r.o.;Soukromé gymnasium J. Škvoreckého s.r.o.;Praha 5 – Soukromé gymnasium J. Škvoreckého s.r.o.;Plzeňská 488/39;Plzeňská;488;39;Smíchov;15000;Praha 5;Praha 5;224 262 286;není;info@sgjs.cz;reditel@sgjs.cz;http://www.sgjs.cz;wzi3f2n;Mgr. Renáta Zajíčková;C00;ANO;
600005682; 61386022;7;CZ0106;1106;Gymnázium, Praha 6, Arabská 14;Gymnázium;Praha 6 – Gymnázium Arabská;Arabská 682/14;Arabská;682;14;Vokovice;16000;Praha 6;Praha 6;235 351 707 ,235353542;222 262 066;ga@gyarab.cz;;http://www.gyarab.cz;ns6sd8y;RNDr. Zdeňka Hamhalterová;C00L11;ANO;
600005691; 61388246;7;CZ0106;1106;Gymnázium Jana Keplera, Praha 6, Parléřova 2;Gymnázium Jana Keplera;Praha 6 – Gymnázium Jana Keplera;Parléřova 118/2;Parléřova;118;2;Hradčany;16900;Praha 6;Praha 6;233 352 546;;gjk@gjk.cz;landsingerova@gjk.cz;www.gjk.cz;a99zagh;Mgr. Ivana Landsingerová, pověřena řízením;C00;ANO;
600005771; 49625446;7;CZ0106;1106;Gymnázium, Praha 6, Nad Alejí 1952;Gymnázium;Praha 6 – Gymnázium Nad Alejí;Nad Alejí 1952/5;Nad Alejí;1952;5;Břevnov;16200;Praha 6;Praha 6;235 010 160;235 010 189;gymnasium@alej.cz;jiri.benda@alej.cz;http://www.alej.cz;7imykun;Mgr. Jiří Benda;C00L11;ANO;
600005593; 25058843;5;CZ0106;1117;Mensa gymnázium, o.p.s.;Mensa gymnázium, o.p.s.;Praha 6 – Mensa gymnázium, o.p.s.;Španielova 1111/19;Španielova;1111;19;Řepy;16300;Praha 6;Praha 6;257 328 786;není;info@mensagymnazium.cz;magda.kindlova@mensagymnazium.cz;http://www.mensagymnazium.cz;;Mgr. Magda Kindlová;C00;ANO;
600005844; 61388068;7;CZ0106;1106;Vyšší odborná škola pedagogická a sociální, Střední odborná škola pedagogická a Gymnázium, Praha 6, Evropská 33;VOŠ ped. a soc., SOŠ ped. a Gymnázium;Praha 6 – VOŠ ped. a soc., SOŠ ped. a Gymnázium;Evropská 330/33;Evropská;330;33;Dejvice;16623;Praha 6;Praha 6;233 091 261 ,233091264;224 316 954 ,233091265;info@pedevropska.cz;drtina@pedevropska.cz;http://www.pedevropska.cz;7drxt63;PhDr. Mgr. Pavel Drtina;C00E00G11;ANO;
600004821; 25107186;5;CZ0107;1107;Gymnázium Duhovka s.r.o.;Gymnázium Duhovka s.r.o.;Praha 7 – Gymnázium Duhovka s.r.o.;Ortenovo náměstí 1275/34;Ortenovo náměstí;1275;34;Holešovice;17000;Praha 7;Praha 7;241 404 217;235 300 378;info@duhovkagymnazium.cz;;http://www.duhovkagymnazium.cz;;Mgr. Petr Hopfinger;C00L13;ANO;
600171701; 61385476;7;CZ0107;1107;Gymnázium, Praha 7, Nad Štolou 1;Gymnázium;Praha 7 – Gymnázium Nad Štolou;Nad Štolou 1510/1;Nad Štolou;1510;1;Holešovice;17000;Praha 7;Praha 7;233 381 616;233 378 808;renata.schejbalova@gymstola.cz;dana.tvrska@gymstola.cz;http://www.gymstola.cz;tusydps;PhDr. Renata Schejbalová;C00L11;ANO;
600005984; 25107500;5;CZ0107;1107;Gymnázium Přírodní škola, o.p.s.;Gymnázium Přírodní škola;Praha 7 – Gymnázium Přírodní škola;Letohradská 370/1;Letohradská;370;1;Holešovice;17000;Praha 7;Praha 7;283 922 299 ,603995726;není;info@prirodniskola.cz;sekretariat@prirodniskola.cz;http://www.prirodniskola.cz;;Mgr. František Tichý;C00;ANO;
600005895; 25142101;5;CZ0107;1107;Trojské gymnázium s.r.o.;Trojské gymnázium s.r.o.;Praha 7 – Trojské gymnázium s.r.o.;Trojská 211/110;Trojská;211;110;Troja;17100;Praha 7;Praha 7;233 541 232 ,739406147;není;tgsc@trojskegymnazium.cz;jendrejas@trojskegymnazium.cz;http://www.trojskegymnazium.cz;;Mgr. Radim Jendřejas;C00;ANO;
600005933; 61387509;7;CZ0108;1108;Gymnázium, Praha 8, U Libeňského zámku 1;Gymnázium;Praha 8 – Gymnázium U libeňského zámku;U libeňského zámku 1/2;U libeňského zámku;1;2;Libeň;18000;Praha 8;Praha 8;266 199 750 ,73;284 822 265 ,28;gulz@gulz.cz;frantisek.kosina@gulz.cz;http://www.gulz.cz;e4dw7ra;RNDr. Bc. František Kosina;C00;ANO;
600005992; 60460784;7;CZ0108;1108;Gymnázium, Praha 8, Ústavní 400;Gymnázium;Praha 8 – Gymnázium Ústavní;Ústavní 400/12;Ústavní;400;12;Bohnice;18100;Praha 8;Praha 8;270 007 501 ,270007510;není;office@ggg.cz;sterbova@ggg.cz;https://www.ggg.cz;;RNDr. Helena Štěrbová;C00;ANO;
600005968; 61389064;7;CZ0108;1108;Karlínské gymnázium, Praha 8, Pernerova 25;Karlínské gymnázium;Praha 8 – Karlínské gymnázium;Pernerova 273/25;Pernerova;273;25;Karlín;18600;Praha 8;Praha 8;221 871 414;224 815 833;gymnazium@gyperner.cz;;www.gyperner.cz;p89x88t;RNDr. Petr Viták;C00L11;ANO;
600006018; 25698117;5;CZ0108;1108;PORG - gymnázium a základní škola, o.p.s.;PORG - gymnázium a základní škola,o.p.s.;Praha 8 – PORG - gymnázium a základní škola,o.p.s.;Lindnerova 517/3;Lindnerova;517;3;Libeň;18000;Praha 8;Praha 8;284 841 031;není;dluhosova@porg.cz;"porg@porg.cz; office@porg.cz";http://www.porg.cz;r43jd43;PaedDr. Dagmar Dluhošová;B00C00G21L11;ANO;
610380109; 25741497;5;CZ0108;1108;Základní škola německo-českého porozumění a Gymnázium Thomase Manna, o.p.s.;ZŠ něm.-čes. por. a Gym. T.Manna, o.p.s.;Praha 8 – ZŠ něm.-čes. por. a Gym. T.Manna, o.p.s.;Střížkovská 32/27;Střížkovská;32;27;Střížkov;18000;Praha 8;Praha 8;222 262 133;není;gtm@gtmskola.cz;svobodova@gtmskola.cz;http://www.gtmskola.cz;xinv3qv;Mgr. Zuzana Svobodová;B00C00G21G22;ANO;
600006131; 61387835;7;CZ0109;1118;Gymnázium Čakovice, Praha 9, nám. 25. března 100;Gymnázium Čakovice;Praha 9 – Gymnázium Čakovice;náměstí 25. března 100/2;náměstí 25. března;100;2;Čakovice;19600;Praha 9;Praha 9;283 931 391 ,283930380;283 931 391;reditelstvi.gymcak@seznam.cz;kancelar@gymcak.cz;http://www.gymcak.cz;unt4dwe;Mgr. Iva Nosková;C00;ANO;
600006115; 60445475;7;CZ0109;1109;Gymnázium, Praha 9, Českolipská 373;Gymnázium;Praha 9 – Gymnázium Českolipská;Českolipská 373/27;Českolipská;373;27;Střížkov;19000;Praha 9;Praha 9;283 882 028;286 880 209;info@ceskolipska.cz;jezkova.v@ceskolipska.cz;http://www.ceskolipska.cz;pngyipg;PaedDr. Věra Ježková;C00L11;ANO;
600006166; 49371185;7;CZ0109;1120;Gymnázium, Praha 9, Chodovická 2250;Gymnázium;Praha 9 – Gymnázium Chodovická;Chodovická 2250/36;Chodovická;2250;36;Horní Počernice;19300;Praha 9;Praha 9;281 926 531 ,724114852;281 921 487;gymnchod@gymnchod.cz;suchomelova@gymnchod.cz;http://www.gymnchod.cz;;Mgr. Zuzana Suchomelová;C00G22;ANO;
600006107; 49626931;5;CZ0109;1109;Gymnázium J. Seiferta o.p.s.;Gymnázium J. Seiferta o.p.s.;Praha 9 – Gymnázium J. Seiferta o.p.s.;Vysočanské náměstí 500;Vysočanské náměstí;500;;Vysočany;19000;Praha 9;Praha 9;266 310 724;266 313 755;gymjs@gymjs.cz;;www.gymjs.cz;;Ing. Arch. Pavlína Pospíšilová;C00G22L11;ANO;
600006247; 61387061;7;CZ0109;1109;Gymnázium, Praha 9, Litoměřická 726;Gymnázium;Praha 9 – Gymnázium Litoměřická;Litoměřická 726/17;Litoměřická;726;17;Prosek;19000;Praha 9;Praha 9;286 028 336 ,286028338;286 028 333;kucharova@gymlit.cz;kucerova@gymlit.cz;http://www.gymlit.cz;vtydicc;PhDr. Jaroslava Kuchařová;C00L11;ANO;
600006352; 63831562;7;CZ0109;1109;Gymnázium, Praha 9, Špitálská 2;Gymnázium;Praha 9 – Gymnázium Špitálská;Špitálská 700/2;Špitálská;700;2;Vysočany;19000;Praha 9;Praha 9;283 890 447;283 891 459;spitalska@gymspit.cz;;www.gymspit.cz;zeigiy2;Antonín Zajíc;C00L11;ANO;
600006441; 25618440;5;CZ0109;1114;Soukromé gymnázium ARCUS PRAHA 9, s.r.o.;Soukromé gymnázium ARCUS s.r.o.;Praha 9 – Soukromé gymnázium ARCUS s.r.o.;Bratří Venclíků 1140/1;Bratří Venclíků;1140;1;Černý Most;19800;Praha 9;Praha 9;281 912 457;není;info@arcus9.cz;info@arcusp9.cz;http://www.arcus9.cz;gj43f3d;RNDr. Eva Závětová;C00;ANO;
600170063; 14891212;7;CZ0109;1109;Střední škola - Centrum odborné přípravy technickohospodářské, Praha 9, Poděbradská 1/179;Střední škola - COP technickohospodářské;Praha 9 – Střední škola - COP technickohospodářské;Poděbradská 179/1;Poděbradská;179;1;Vysočany;19000;Praha 9;Praha 9;266 039 035 ,266039325;266 038 988 ,284819290;copth@copth.cz;lezal@copth.cz;http://www.copth.cz;;Mgr. Josef Ležal;C00L13;ANO;
600006140; 25719815;5;CZ0109;1109;The English College in Prague - Anglické gymnázium, o.p.s.;The English College-Angl.gymnázium,o.p.s;Praha 9 – The English College-Angl.gymnázium,o.p.s;Sokolovská 139/320;Sokolovská;139;320;Vysočany;19000;Praha 9;Praha 9;283 893 113;283 890 118;office@englishcollege.cz;;http://www.englishcollege.cz;d2ai5v4;Dr. Nigel Brown;C00;ANO;
600008649; 60096136;7;CZ0315;3109;Gymnázium, Prachatice, Zlatá stezka 137;Gymnázium;Prachatice – Gymnázium Zlatá stezka;Zlatá stezka 137;Zlatá stezka;137;;Prachatice II;38301;Prachatice;Prachatice;603 539 618 ,606836029;není;gympt@gympt.cz;info@gympt.cz;http://www.gympt.cz;eyeevxf;Mgr. Jana Dejmková;C00;ANO;
600015211; 44053916;6;CZ0713;7108;Cyrilometodějské gymnázium, základní škola a mateřská škola v Prostějově;Cyrilometodějské G, ZŠ a MŠ v Prostějově;Prostějov – Cyrilometodějské G, ZŠ a MŠ v Prostějově;Komenského 1592/17;Komenského;1592;17;Prostějov;79601;Prostějov;Prostějov;582 302 541;582 302 550;cmg@cmgpv.cz;sitte@cmgpv.cz;http://www.cmgpv.cz;;Mgr. Pavel Polcr;A00B00C00G11G22L13;ANO;
600015157; 47922206;7;CZ0713;7108;Gymnázium Jiřího Wolkera, Prostějov, Kollárova 3;Gymnázium Jiřího Wolkera;Prostějov – Gymnázium Jiřího Wolkera;Kollárova 2602/3;Kollárova;2602;3;Prostějov;79601;Prostějov;Prostějov;582 344 060;582 346 657;gjw@gjwprostejov.cz;;www.gjwprostejov.cz;;Ing. Michal Šmucr;C00G22L13M20;ANO;
600015301; 44159960;2;CZ0713;7108;Reálné gymnázium a základní škola města Prostějova, Studentská ul. 2;Reálné gymnázium a ZŠ města Prostějova;Prostějov – Reálné gymnázium a ZŠ města Prostějova;Studentská 4/2;Studentská;4;2;Prostějov;79601;Prostějov;Prostějov;582 301 411;582 301 402;rgazs@rg.prostejov.cz;halas@rg.prostejov.cz;http://www.rg.prostejov.cz;3eagg9q;RNDr. Ing. Rostislav Halaš;B00C00G21L11;ANO;
691003009; 72543159;7;CZ0532;5311;Gymnázium a Střední odborná škola Přelouč;Gymnázium a Střední odborná škola;Přelouč – Gymnázium a Střední odborná škola;Obránců míru 1025;Obránců míru;1025;;Přelouč;53501;Přelouč;Přelouč;466 672 744;466 953 034;skola@gyasos-prelouc.cz;;http://www.gyasos-prelouc.cz;;Ing. Miroslav Pavlata;C00H22;ANO;
600017915; 00842966;7;CZ0714;7109;Gymnázium Jakuba Škody, Přerov, Komenského 29;Gymnázium Jakuba Škody;Přerov – Gymnázium Jakuba Škody;Komenského 800/29;Komenského;800;29;Přerov I-Město;75002;Přerov;Přerov;581 217 790;581 299 800;gjs@gjs.cz;vychodil@gjs.cz;www.gjs.cz;;Mgr. Jan Raška;C00;ANO;
600017842; 61985759;7;CZ0714;7109;Gymnázium Jana Blahoslava a Střední pedagogická škola, Přerov, Denisova 3;Gymnázium Jana Blahoslava a SPgŠ;Přerov – Gymnázium Jana Blahoslava a SPgŠ;Denisova 2390/3;Denisova;2390;3;Přerov I-Město;75002;Přerov;Přerov;581 291 203;581 291 204;info@gjb-spgs.cz;;http://www.gjb-spgs.cz;vsxji6e;Mgr. Romana Studýnková;C00L13;ANO;
600016714; 00601641;7;CZ0804;8112;Masarykovo gymnázium, Příbor, příspěvková organizace;Masarykovo gymnázium;Příbor – Masarykovo gymnázium;Jičínská 528;Jičínská;528;;Příbor;74258;Příbor;Příbor;556 722 370;není;kancelar@gypri.cz;;www.gypri.cz;;Mgr. Pavel Kerekeš;C00;ANO;
600007847; 61100226;7;CZ020B;2120;Gymnázium, Příbram, Legionářů 402;Gymnázium;Příbram – Gymnázium Legionářů;Legionářů 402;Legionářů;402;;Příbram VII;26101;Příbram;Příbram;326 531 139;326 531 137;info@gym.pb.cz;benes@gym.pb.cz;www.gympb.cz;2xxxgtw;Mgr. Ivana Kadeřábková;C00L11;ANO;
600007910; 61100404;7;CZ020B;2120;Gymnázium pod Svatou Horou, Příbram II, Balbínova 328;Gymnázium pod Svatou Horou;Příbram – Gymnázium pod Svatou Horou;Balbínova 328;Balbínova;328;;Příbram II;26101;Příbram;Příbram;318 679 020;není;gshpb@gshpb.cz;pavel.karnet@seznam.cz;http://www.gshpb.cz;bywxchd;Mgr. Pavel Karnet;C00;ANO;
600013260; 25313304;5;CZ0641;6201;Gymnázium Rájec-Jestřebí, obecně prospěšná společnost;Gymnázium, o.p.s.;Rájec-Jestřebí – Gymnázium, o.p.s.;Komenského 240;Komenského;240;;Rájec;67902;Rájec-Jestřebí;Rájec-Jestřebí;516 432 181 ,603588369;není;kancelar@gymnaziumrajec.cz;;http://www.gymnaziumrajec.cz;;Ing. Stanislav Laštůvka;C00L13;ANO;
600007952; 47019671;7;CZ020C;2121;Gymnázium Zikmunda Wintra Rakovník, příspěvková organizace;Gymnázium Zikmunda Wintra;Rakovník – Gymnázium Zikmunda Wintra;Žižkovo nám. 186;Žižkovo nám.;186;;Rakovník I;26901;Rakovník;Rakovník;313 251 311;313 251 319;vorackova@gzw.cz;info@gzw.cz;http://www.gzw.cz;xmrxcs2;PhDr. Zdeňka Voráčková;C00;ANO;
600009831; 48380296;7;CZ0326;3211;Gymnázium a Střední odborná škola, Rokycany, Mládežníků 1115;Gymnázium a Střední odborná škola;Rokycany – Gymnázium a Střední odborná škola;Mládežníků 1115;Mládežníků;1115;;Nové Město;33701;Rokycany;Rokycany;371 725 363;371 725 363;vlach@gasos-ro.cz;likeova@gasos-ro.cz;www.gasos-ro.cz;8m6evus;RNDr. Pavel Vlach, Ph.D.;C00L11;ANO;
600010848; 46773754;7;CZ0423;4211;Gymnázium, Roudnice nad Labem, Havlíčkova 175, příspěvková organizace;Gymnázium;Roudnice nad Labem – Gymnázium Havlíčkova;Havlíčkova 175;Havlíčkova;175;;Roudnice nad Labem;41301;Roudnice nad Labem;Roudnice nad Labem;416 837 320;416 837 320;gym-rce@seznam.cz;;http://www.gym-rce.cz;g4wxdkr;Mgr. Petr Dobeš;C00L11;ANO;
600018211; 00843393;7;CZ0723;7206;Gymnázium Rožnov pod Radhoštěm;Gymnázium Rožnov pod Radhoštěm;Rožnov pod Radhoštěm – Gymnázium Rožnov pod Radhoštěm;Koryčanské Paseky 1725;Koryčanské Paseky;1725;;Rožnov pod Radhoštěm;75661;Rožnov pod Radhoštěm;Rožnov pod Radhoštěm;571 685 043;571 651 205;gymroznov@gymroznov.cz;agallova@gymroznov.cz;www.gymroznov.cz;vi3vtj4;RNDr. Alena Gallová;C00L11;ANO;
600010279; 47274603;7;CZ0421;4212;Gymnázium, Rumburk, Komenského 10, příspěvková organizace;Gymnázium;Rumburk – Gymnázium Komenského;Komenského 1130/10;Komenského;1130;10;Rumburk 1;40801;Rumburk;Rumburk;412 332 491;412 332 269;reditelstvi@gymrumburk.cz;laubrova@gymrumburk.cz;http://www.gymrumburk.cz;;Mgr. Lenka Laubrová;C00L11L13;ANO;
600012557; 60884703;7;CZ0524;5213;Gymnázium Františka Martina Pelcla, Rychnov nad Kněžnou, Hrdinů odboje 36;Gymnázium Fr. M. Pelcla;Rychnov nad Kněžnou – Gymnázium Fr. M. Pelcla;Hrdinů odboje 36;Hrdinů odboje;36;;Rychnov nad Kněžnou;51601;Rychnov nad Kněžnou;Rychnov nad Kněžnou;733 124 931;není;gymrk@grk.cz;;www.grk.cz;qqsgi55;Mgr. Petr Kačírek;C00;ANO;
600016188; 00601331;7;CZ0801;8120;Gymnázium a Střední odborná škola, Rýmařov, příspěvková organizace;Gymnázium a SOŠ;Rýmařov – Gymnázium a SOŠ;Sokolovská 466/34;Sokolovská;466;34;Rýmařov;79501;Rýmařov;Rýmařov;554 721 150;není;kovarikova@gymsosrym.cz;info@gymsosrym.cz;http://www.gymsosrym.cz;mm9fxgx;Mgr. Zdena Kovaříková;C00H22L11;ANO;
600007766; 61388572;7;CZ0209;2122;Gymnázium Říčany, příspěvková organizace;Gymnázium;Říčany – Gymnázium Komenského náměstí;Komenského náměstí 1280/1;Komenského náměstí;1280;1;Říčany;25101;Říčany;Říčany;323 602 046;není;rs@gyri.cz;;http://www.gyri.cz;ybbfdji;PaedDr. Anna Stočesová Martinková, PhD.;C00;ANO;
610451219; 26144123;5;CZ0209;2122;Masarykovo klasické gymnázium, s.r.o.;Masarykovo klasické gymnázium, s.r.o.;Říčany – Masarykovo klasické gymnázium, s.r.o.;Táborská 1685/47b;Táborská;1685;47b;Říčany;25101;Říčany;Říčany;323 632 590;323 632 590;mkg@seznam.cz;;http://www.mkg.cz;mp8kejv;Mgr. Helena Mrůzková;C00;ANO;
600007855; 61100242;7;CZ020B;2123;Gymnázium a Střední odborná škola ekonomická, Sedlčany, Nádražní 90;Gymnázium a SOŠ ekonomická;Sedlčany – Gymnázium a SOŠ ekonomická;Nádražní 90;Nádražní;90;;Sedlčany;26480;Sedlčany;Sedlčany;318 822 895;není;goa@goasedlcany.cz;;http://www.goasedlcany.cz;q3iyf4s;Mgr. Radomír Pecka;C00;ANO;
600012654; 00856070;7;CZ0514;5107;Gymnázium Ivana Olbrachta, Semily, Nad Špejcharem 574, příspěvková organizace;Gymn.I.Olbrachta, příspěvková organizace;Semily – Gymn.I.Olbrachta, příspěvková organizace;Nad Špejcharem 574;Nad Špejcharem;574;;Semily;51301;Semily;Semily;481 622 544;481 622 773;gio@mikroservis.cz;;http://www.giosm.cz;htbkkgm;PhDr. Jindřich Vojta;C00L11;ANO;
691000719; 71341064;6;CZ0531;5304;Gymnázium Suverénního řádu maltézských rytířů ve Skutči;Gymnázium Suverénního řádu maltéz.rytířů;Skuteč – Gymnázium Suverénního řádu maltéz.rytířů;Vítězslava Nováka 584;Vítězslava Nováka;584;;Skuteč;53973;Skuteč;Skuteč;469 326 360;není;info@gymskutec.cz;;http://www.gymskutec.cz;8t69bd7;Mgr. Šárka Jonešová;C00G22H22L11;ANO;
600006913; 61894427;7;CZ0203;2124;Gymnázium Václava Beneše Třebízského, Slaný, Smetanovo nám. 1310;Gymnázium Václava Beneše Třebízského;Slaný – Gymnázium Václava Beneše Třebízského;Smetanovo náměstí 1310;Smetanovo náměstí;1310;;Slaný;27401;Slaný;Slaný;312 522 264;312 521 342;gymslany@centrum.cz;gymslanyreditel@centrum.cz;http://www.gymnaziumslany.cz;p6a99ew;RNDr. Milan Dundr, CSc.;C00;ANO;
600014321; 46276327;7;CZ0724;7204;Gymnázium Jana Pivečky a Střední odborná škola Slavičín;Gymnázium Jana Pivečky a SOŠ;Slavičín – Gymnázium Jana Pivečky a SOŠ;Školní 822;Školní;822;;Slavičín;76321;Slavičín;Slavičín;577 342 177;;epodatelna@gjpsosslavicin.cz;lpavelkova@gjpslavicin.cz;www.gjpsosslavicin.cz;;Mgr. Libuše Pavelková;C00L13;ANO;
600008819; 60064765;7;CZ0317;3110;Gymnázium, Soběslav, Dr. Edvarda Beneše 449/II;Gymnázium;Soběslav – Gymnázium tř. Dr. Edvarda Beneše;tř. Dr. Edvarda Beneše 449/20;tř. Dr. Edvarda Beneše;449;20;Soběslav II;39201;Soběslav;Soběslav;381 503 912;381 521 040;info@gym-so.cz;balounova@gym-so.cz;http://www.gym-so.cz;vqejg66;Mgr. Petr Lintner;C00;ANO;
600009882; 49767194;7;CZ0413;4107;Gymnázium Sokolov a Krajské vzdělávací centrum, příspěvková organizace;Gymnázium Sokolov a Krajské vzděl.centr.;Sokolov – Gymnázium Sokolov a Krajské vzděl.centr.;Husitská 2053;Husitská;2053;;Sokolov;35601;Sokolov;Sokolov;359 807 300 ,359807301;není;info@gymso.cz;jiri.widz@gymso.cz;https://www.gymso.cz;;RNDr. Jiří Widž;C00G40;ANO;
610100718; 25232991;5;CZ0413;4107;Gymnázium, základní škola a mateřská škola Mánesova s.r.o.;Gymnázium, ZŠ a MŠ Mánesova s.r.o.;Sokolov – Gymnázium, ZŠ a MŠ Mánesova s.r.o.;Mánesova 1672;Mánesova;1672;;Sokolov;35601;Sokolov;Sokolov;359 807 052;352 623 422;info@skolamanesova.cz;;http://www.skolamanesova.cz;7eu9b4w;Mgr. Zuzana Staňková, Ph.D.;A00B00C00G21L13;ANO;
600008924; 25630997;5;CZ0321;3204;Soukromá Střední odborná škola a Gymnázium BEAN, s.r.o.;Soukromá SOŠ a Gymnázium BEAN, s.r.o.;Staňkov – Soukromá SOŠ a Gymnázium BEAN, s.r.o.;Trnkova 125;Trnkova;125;;Staňkov I;34561;Staňkov;Staňkov;773 971 313 ,379789530;není;reditel@beanstankov.cz;;http://oa.ssbean.cz;;Ing. Marie Bastlová;C00L13;ANO;
600015556; 60371790;7;CZ0722;7207;Střední odborná škola a Gymnázium Staré Město;Střední odborná škola a Gymnázium;Staré Město – Střední odborná škola a Gymnázium;Velehradská 1527;Velehradská;1527;;Staré Město;68603;Staré Město;Staré Město;572 420 211;572 541 066;info@sosgsm.cz;chromek@sosgsm.cz;www.sosgsm.cz;5d7w87a;Mgr. Bedřich Chromek;C00H22L11;ANO;
600008789; 60650443;7;CZ0316;3111;Gymnázium, Strakonice, Máchova 174;Gymnázium;Strakonice – Gymnázium Máchova;Máchova 174;Máchova;174;;Strakonice I;38601;Strakonice;Strakonice;383 321 281;383 313 120;reditel@gymstr.cz;zastupce@gymstr.cz;www.gymstr.cz;yvwh7tb;Mgr. Miroslav Hlava;C00L11;ANO;
600014541; 61742902;7;CZ0645;6218;Purkyňovo gymnázium, Strážnice, Masarykova 379, příspěvková organizace;Purkyňovo gymnázium;Strážnice – Purkyňovo gymnázium;Masarykova 379;Masarykova;379;;Strážnice;69662;Strážnice;Strážnice;518 332 105 -6;518 332 531;info@gys.cz;;http://www.gys.cz;92txiy9;PhDr. Jaroslava Večeřová;C00L11;ANO;
600009947; 70842582;7;CZ0327;3213;Gymnázium, Stříbro, Soběslavova 1426;Gymnázium;Stříbro – Gymnázium Soběslavova;Soběslavova 1426;Soběslavova;1426;;Stříbro;34901;Stříbro;Stříbro;374 623 238;374 623 238;kantor@goas.cz;;http://www.goas.cz;t9invys;Mgr. Milan Deredimos;C00L11;ANO;
600009360; 61781444;7;CZ0322;3214;Gymnázium, Sušice, Fr. Procházky 324;Gymnázium;Sušice – Gymnázium F. Procházky;F. Procházky 324;F. Procházky;324;;Sušice II;34201;Sušice;Sušice;376 523 313;376 526 407;gymnazium@gymsusice.cz;;www.gymsusice.cz;g76gi6y;Mgr. Ivan Kratochvíl;C00;ANO;
600170730; 15060977;7;CZ0631;6111;Akademie - Vyšší odborná škola, Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou;Akademie-VOŠ, Gymn. a SOŠ uměleckoprům.;Světlá nad Sázavou – Akademie-VOŠ, Gymn. a SOŠ uměleckoprům.;Sázavská 547;Sázavská;547;;Světlá nad Sázavou;58291;Světlá nad Sázavou;Světlá nad Sázavou;569 452 441;569 412 231;skola@akademie-svetla.cz;ticha@akademie-svetla.cz;http://www.akademie-svetla.cz;;Ing. Martin Kubín;C00E00H22L11;ANO;
600170730; 15060977;7;CZ0631;6111;Akademie - Vyšší odborná škola, Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou;Akademie-VOŠ, Gymn. a SOŠ uměleckoprům.;Světlá nad Sázavou – Akademie-VOŠ, Gymn. a SOŠ uměleckoprům.;Sázavská 547;Sázavská;547;;Světlá nad Sázavou;58291;Světlá nad Sázavou;Světlá nad Sázavou;569 452 441;569 412 231;skola@akademie-svetla.cz;ticha@akademie-svetla.cz;http://www.akademie-svetla.cz;;Ing. Martin Kubín;C00E00H22L11;ANO;
600012786; 62033026;7;CZ0533;5312;Gymnázium, obchodní akademie a jazyková škola s právem státní jazykové zkoušky Svitavy;Gymnázium, OA a JŠ s právem SJZ Svitavy;Svitavy – Gymnázium, OA a JŠ s právem SJZ Svitavy;Sokolovská 1638/1;Sokolovská;1638;1;Předměstí;56802;Svitavy;Svitavy;461 535 090;461 530 622;info@gy.svitavy.cz;bc@gy.svitavy.cz;http://www.gy.svitavy.cz;;PaedDr. Bc. Milan Báča;C00F20L11;ANO;
600014061; 49461249;7;CZ0643;6216;Gymnázium a základní umělecká škola Šlapanice, příspěvková organizace;Gymnázium a ZUŠ;Šlapanice – Gymnázium a ZUŠ;Riegrova 40/17;Riegrova;40;17;Šlapanice;66451;Šlapanice;Šlapanice;544 228 017;;gymnazium@gslapanice.cz;reditel@gslapanice.cz;gslapanice.cz;;Mgr. Gabriela Kokešová;C00F10;ANO;
600016951; 00601764;7;CZ0712;7110;Gymnázium, Šternberk, Horní náměstí 5;Gymnázium;Šternberk – Gymnázium Horní náměstí;Horní náměstí 167/5;Horní náměstí;167;5;Šternberk;78501;Šternberk;Šternberk;588 001 080;588 011 267;zavadil@gymst.cz;kanakova@gymst.cz;www.gymst.com;;Mgr. Tamara Kaňáková;C00;ANO;
